year,cohort_index,mineral,fast,slow,root,vol,nonRootVol,cumVol,inputYrs,omPackingDensity,mineralPackingDensity
1927,13,0.23087614566764164,0,1.309797659936099,0,13.251894029806083,527.8115287593121,529.2733602621203,20,0.1,1.5
1927,12,0.23087614566764164,0,1.3071805517392459,0,13.225722947837552,541.0372517071496,542.4990832099578,20,0.1,1.5
1927,11,0.23087614566764164,0,1.3045686727892631,0,13.199604158337726,554.2368558654873,555.6986873682955,20,0.1,1.5
1927,10,0.23087614566764164,0,1.3019620126375868,0,13.173537556820962,567.4103934223083,568.8722249251165,20,0.1,1.5
1927,9,0.23087614566764164,0,1.2993605608565297,0,13.147523039010391,580.5579164613187,582.0197479641269,20,0.1,1.5
1927,8,0.23087614566764164,0,1.2967643070392407,0,13.121560500837502,593.6794769621562,595.1413084649644,20,0.1,1.5
1927,7,0.23087614566764164,0,1.2941732407996627,0,13.095649838441721,606.7751268005978,608.2369583034061,20,0.1,1.5
1927,6,0.23087614566764164,0,1.2915873517724905,0,13.069790948169999,619.8449177487678,621.3067492515761,20,0.1,1.5
1927,5,0.23087614566764164,0,1.2890066296131302,0,13.043983726576396,632.8889014753441,634.3507329781525,20,0.1,1.5
1927,4,0.23087614566764164,0,1.286431063997657,0,13.018228070421664,645.9071295457658,647.3689610485741,20,0.1,1.5
1927,3,0.23087614566764164,0,1.2838606446227752,0,12.992523876672845,658.8996534224386,660.3614849252469,20,0.1,1.5
1927,2,0.011543807283382081,0,5.45530105498879e-4,0,0.01315117257724351,658.9128045950159,660.3746360978242,1,0.1,1.5
1927,1,150,0,1.2961807434885693,0,112.96180743488569,771.8746120299016,773.33644353271,99999,0.1,1.5
1928,53,0.011543807283382081,0.04514479641026532,0.04514479641026532,0,0.9105917997275611,0,0,1,0.1,1.5
1928,52,0.23087614566764164,0.00045600804454813476,0.9019484876363836,0.044025196867607384,9.806893771077373,9.17796238725441,9.806893771077373,20,0.1,1.5
1928,51,0.23087614566764164,0.01098413420698526,0.9111304375424384,0.03178123012199881,9.829080721110742,18.553025535193743,19.635974492188115,20,0.1,1.5
1928,50,0.23087614566764164,0.009388310038367095,1.127077242513445,0.021864967068004358,11.830929628363277,30.07159849115696,31.46690412055139,20,0.1,1.5
1928,49,0.23087614566764164,0.00506108139234845,1.3058862593447689,0.004656811138990871,13.329916711230423,43.33498932897322,44.796820831781815,20,0.1,1.5
1928,48,0.23087614566764164,4.0336267244205965e-4,1.3979158734697323,0,14.137109791866838,57.472099120840056,58.93393062364865,20,0.1,1.5
1928,47,0.23087614566764164,3.567547584765029e-6,1.401826546644565,0,14.17221857236659,71.644317693206645,73.10614919601524,20,0.1,1.5
1928,46,0.23087614566764164,3.567547584765074e-46,1.3990255554243114,0,14.144172984688208,85.78849067789486,87.25032218070345,20,0.1,1.5
1928,45,0.23087614566764164,3.567547584765119e-86,1.3962301608678067,0,14.11621903912316,99.90470971701801,101.36654121982662,20,0.1,1.5
1928,44,0.23087614566764164,3.567547584765164e-126,1.393440351792351,0,14.088320948368604,113.99303066538661,115.45486216819522,20,0.1,1.5
1928,43,0.23087614566764164,3.567547584765208e-166,1.390656117037588,0,14.060478600820973,128.05350926620758,129.5153407690162,20,0.1,1.5
1928,42,0.23087614566764164,3.5675475847652536e-206,1.3878774454654608,0,14.032691885099702,142.08620115130728,143.5480326541159,20,0.1,1.5
1928,41,0.23087614566764164,3.5675475847652986e-246,1.3851043259601685,0,14.00496069004678,156.09116184135405,157.55299334416267,20,0.1,1.5
1928,40,0.23087614566764164,3.567547584765343e-286,1.3823367474281198,0,13.977284904726293,170.06844674608035,171.53027824888898,20,0.1,1.5
1928,39,0.23087614566764164,0,1.3795746987978896,0,13.94966441842399,184.01811116450435,185.47994266731297,20,0.1,1.5
1928,38,0.23087614566764164,0,1.3768181690201748,0,13.922099120646843,197.94021028515118,199.4020417879598,20,0.1,1.5
1928,37,0.23087614566764164,0,1.3740671470677501,0,13.894588901122596,211.83479918627378,213.2966306890824,20,0.1,1.5
1928,36,0.23087614566764164,0,1.3713216219354232,0,13.867133649799326,225.7019328360731,227.16376433888172,20,0.1,1.5
1928,35,0.23087614566764164,0,1.3685815826399916,0,13.83973325684501,239.5416660929181,241.00349759572674,20,0.1,1.5
1928,34,0.23087614566764164,0,1.365847018220199,0,13.812387612647083,253.35405370556518,254.81588520837383,20,0.1,1.5
1928,33,0.23087614566764164,0,1.3631179177366892,0,13.785096607811987,267.1391503133772,268.6009818161858,20,0.1,1.5
1928,32,0.23087614566764164,0,1.3603942702719656,0,13.75786013316475,280.89701044654197,282.35884194935056,20,0.1,1.5
1928,31,0.23087614566764164,0,1.357676064930345,0,13.730678079748543,294.6276885262905,296.0895200290991,20,0.1,1.5
1928,30,0.23087614566764164,0,1.3549632908379148,0,13.703550338824241,308.33123886511476,309.79307036792335,20,0.1,1.5
1928,29,0.23087614566764164,0,1.3522559371424898,0,13.676476801869992,322.0077156669848,323.4695471697933,20,0.1,1.5
1928,28,0.23087614566764164,0,1.3495539930135687,0,13.649457360580781,335.6571730275656,337.11900453037407,20,0.1,1.5
1928,27,0.23087614566764164,0,1.3468574476422905,0,13.622491906868,349.27966493443364,350.74149643724206,20,0.1,1.5
1928,26,0.23087614566764164,0,1.3441662902413916,0,13.59558033285901,362.87524526729266,364.3370767701011,20,0.1,1.5
1928,25,0.23087614566764164,0,1.3414805100451619,0,13.568722530896713,376.4439677981894,377.9057993009978,20,0.1,1.5
1928,24,0.23087614566764164,0,1.3388000963094029,0,13.541918393539122,389.9858861917286,391.4477176945369,20,0.1,1.5
1928,23,0.23087614566764164,0,1.3361250383113836,0,13.51516781355893,403.50105400528753,404.96288550809584,20,0.1,1.5
1928,22,0.23087614566764164,0,1.3334553253497985,0,13.48847068394308,416.9895246892306,418.45135619203893,20,0.1,1.5
1928,21,0.23087614566764164,0,1.330790946744724,0,13.461826897892335,430.451351587123,431.91318308993124,20,0.1,1.5
